item_id,store_id,average_daily_sales,maximum_daily_sales,average_lead_time,maximum_lead_time,safety_stock,reorder_point
HOBBIES_1_360,CA_4,0.03,4,7,14,55.8,56.0
HOBBIES_1_361,CA_4,0.21,3,7,14,40.52,42.0
HOBBIES_1_362,CA_4,0.18,6,7,14,82.72,84.0
HOBBIES_1_363,CA_4,0.07,2,7,14,27.52,28.0
HOBBIES_1_364,CA_4,0.62,5,7,14,65.67,70.0
HOBBIES_1_365,CA_4,0.05,2,7,14,27.67,28.0
HOBBIES_1_366,CA_4,0.12,4,7,14,55.16,56.0
HOBBIES_1_367,CA_4,0.98,6,7,14,77.15,84.0
HOBBIES_1_368,CA_4,0.14,4,7,14,55.02,56.0
HOBBIES_1_369,CA_4,1.17,39,7,14,537.84,546.0
HOBBIES_1_370,CA_4,6.63,56,7,14,737.59,784.0
HOBBIES_1_371,CA_4,7.56,81,7,14,1081.06,1134.0
HOBBIES_1_372,CA_4,0.51,6,7,14,80.43,84.0
HOBBIES_1_373,CA_4,0.68,9,7,14,121.21,126.0
HOBBIES_1_374,CA_4,0.38,5,7,14,67.31,70.0
HOBBIES_1_375,CA_4,0.06,2,7,14,27.61,28.0
HOBBIES_1_376,CA_4,0.19,4,7,14,54.7,56.0
HOBBIES_1_377,CA_4,0.05,2,7,14,27.63,28.0
HOBBIES_1_378,CA_4,0.64,9,7,14,121.53,126.0
HOBBIES_1_379,CA_4,0.77,11,7,14,148.61,154.0
HOBBIES_1_380,CA_4,0.97,18,7,14,245.19,252.0
HOBBIES_1_381,CA_4,3.47,32,7,14,423.71,448.0
HOBBIES_1_382,CA_4,0.12,6,7,14,83.15,84.0
HOBBIES_1_383,CA_4,0.37,5,7,14,67.39,70.0
HOBBIES_1_384,CA_4,0.25,4,7,14,54.24,56.0
HOBBIES_1_385,CA_4,0.05,2,7,14,27.67,28.0
HOBBIES_1_386,CA_4,0.17,4,7,14,54.82,56.0
HOBBIES_1_387,CA_4,2.43,36,7,14,486.99,504.0
HOBBIES_1_388,CA_4,0.18,6,7,14,82.73,84.0
HOBBIES_1_389,CA_4,0.05,2,7,14,27.62,28.0
HOBBIES_1_390,CA_4,0.04,2,7,14,27.71,28.0
HOBBIES_1_391,CA_4,0.1,3,7,14,41.33,42.0
HOBBIES_1_392,CA_4,0.23,5,7,14,68.39,70.0
HOBBIES_1_393,CA_4,0.11,2,7,14,27.25,28.0
HOBBIES_1_394,CA_4,0.52,5,7,14,66.38,70.0
HOBBIES_1_395,CA_4,0.19,4,7,14,54.68,56.0
HOBBIES_1_396,CA_4,0.08,3,7,14,41.46,42.0
HOBBIES_1_397,CA_4,0.14,5,7,14,68.99,70.0
HOBBIES_1_398,CA_4,4.05,65,7,14,881.63,910.0
HOBBIES_1_399,CA_4,0.34,6,7,14,81.64,84.0
HOBBIES_1_400,CA_4,2.06,25,7,14,335.55,350.0
HOBBIES_1_401,CA_4,0.11,4,7,14,55.24,56.0
HOBBIES_1_402,CA_4,0.04,2,7,14,27.7,28.0
HOBBIES_1_403,CA_4,0.23,3,7,14,40.38,42.0
HOBBIES_1_404,CA_4,5.58,59,7,14,786.93,826.0
HOBBIES_1_405,CA_4,0.23,3,7,14,40.38,42.0
HOBBIES_1_406,CA_4,0.17,4,7,14,54.78,56.0
HOBBIES_1_407,CA_4,1.1,11,7,14,146.3,154.0
HOBBIES_1_408,CA_4,1.5,28,7,14,381.52,392.0
HOBBIES_1_409,CA_4,0.71,7,7,14,93.01,98.0
HOBBIES_1_410,CA_4,0.12,3,7,14,41.15,42.0
HOBBIES_1_411,CA_4,0.23,5,7,14,68.42,70.0
HOBBIES_1_412,CA_4,0.02,4,7,14,55.84,56.0
HOBBIES_1_413,CA_4,0.42,5,7,14,67.08,70.0
HOBBIES_1_414,CA_4,0.14,3,7,14,40.99,42.0
HOBBIES_1_415,CA_4,0.5,7,7,14,94.53,98.0
HOBBIES_1_416,CA_4,0.75,5,7,14,64.72,70.0
HOBBIES_1_417,CA_4,4.61,58,7,14,779.7,812.0
HOBBIES_1_418,CA_4,0.06,6,7,14,83.6,84.0
HOBBIES_1_419,CA_4,0.02,2,7,14,27.84,28.0
HOBBIES_1_420,CA_4,0.23,5,7,14,68.36,70.0
HOBBIES_1_421,CA_4,0.4,7,7,14,95.23,98.0
HOBBIES_1_422,CA_4,0.09,5,7,14,69.35,70.0
HOBBIES_1_423,CA_4,0.8,6,7,14,78.37,84.0
HOBBIES_1_424,CA_4,0.72,10,7,14,134.98,140.0
HOBBIES_2_001,CA_4,0.05,2,7,14,27.63,28.0
HOBBIES_2_002,CA_4,0.09,5,7,14,69.39,70.0
HOBBIES_2_003,CA_4,0.16,4,7,14,54.87,56.0
HOBBIES_2_004,CA_4,0.08,5,7,14,69.41,70.0
HOBBIES_2_005,CA_4,0.02,1,7,14,13.88,14.0
HOBBIES_2_006,CA_4,0.07,2,7,14,27.52,28.0
HOBBIES_2_007,CA_4,0.16,8,7,14,110.87,112.0
HOBBIES_2_008,CA_4,0.05,2,7,14,27.62,28.0
HOBBIES_2_009,CA_4,0.11,5,7,14,69.23,70.0
HOBBIES_2_010,CA_4,0.02,6,7,14,83.83,84.0
HOBBIES_2_011,CA_4,0.11,21,7,14,293.22,294.0
HOBBIES_2_012,CA_4,0.03,6,7,14,83.76,84.0
HOBBIES_2_013,CA_4,0.05,3,7,14,41.68,42.0
HOBBIES_2_014,CA_4,0.02,3,7,14,41.83,42.0
HOBBIES_2_015,CA_4,0.02,4,7,14,55.83,56.0
HOBBIES_2_016,CA_4,0.04,2,7,14,27.71,28.0
HOBBIES_2_017,CA_4,0.04,4,7,14,55.73,56.0
HOBBIES_2_018,CA_4,0.17,15,7,14,208.82,210.0
HOBBIES_2_019,CA_4,0.06,3,7,14,41.61,42.0
HOBBIES_2_020,CA_4,0.05,3,7,14,41.68,42.0
HOBBIES_2_021,CA_4,0.02,2,7,14,27.85,28.0
HOBBIES_2_022,CA_4,0.1,2,7,14,27.32,28.0
HOBBIES_2_023,CA_4,0.05,10,7,14,139.62,140.0
HOBBIES_2_024,CA_4,0.06,3,7,14,41.61,42.0
HOBBIES_2_025,CA_4,0.01,2,7,14,27.9,28.0
HOBBIES_2_026,CA_4,0.05,7,7,14,97.66,98.0
HOBBIES_2_027,CA_4,0.02,2,7,14,27.89,28.0
HOBBIES_2_028,CA_4,0.2,8,7,14,110.61,112.0
HOBBIES_2_029,CA_4,0.09,8,7,14,111.35,112.0
HOBBIES_2_030,CA_4,0.02,3,7,14,41.89,42.0
HOBBIES_2_031,CA_4,0.03,4,7,14,55.79,56.0
HOBBIES_2_032,CA_4,0.09,7,7,14,97.37,98.0
HOBBIES_2_033,CA_4,0.15,6,7,14,82.98,84.0
HOBBIES_2_034,CA_4,0.03,5,7,14,69.78,70.0
HOBBIES_2_035,CA_4,0.02,1,7,14,13.88,14.0
HOBBIES_2_036,CA_4,0.34,12,7,14,165.61,168.0
HOBBIES_2_037,CA_4,0.03,3,7,14,41.81,42.0
HOBBIES_2_038,CA_4,0.05,4,7,14,55.66,56.0
HOBBIES_2_039,CA_4,0.06,5,7,14,69.61,70.0
HOBBIES_2_040,CA_4,0.02,3,7,14,41.83,42.0
HOBBIES_2_041,CA_4,0.06,5,7,14,69.59,70.0
HOBBIES_2_042,CA_4,0.08,5,7,14,69.41,70.0
HOBBIES_2_043,CA_4,0.13,3,7,14,41.08,42.0
HOBBIES_2_044,CA_4,0.04,2,7,14,27.69,28.0
HOBBIES_2_045,CA_4,0.06,2,7,14,27.56,28.0
HOBBIES_2_046,CA_4,0.06,2,7,14,27.56,28.0
HOBBIES_2_047,CA_4,0.02,3,7,14,41.84,42.0
HOBBIES_2_048,CA_4,0.06,4,7,14,55.6,56.0
HOBBIES_2_049,CA_4,0.03,2,7,14,27.78,28.0
HOBBIES_2_050,CA_4,0.09,3,7,14,41.39,42.0
HOBBIES_2_051,CA_4,0.09,8,7,14,111.34,112.0
HOBBIES_2_052,CA_4,0.09,4,7,14,55.4,56.0
HOBBIES_2_053,CA_4,0.16,4,7,14,54.86,56.0
HOBBIES_2_054,CA_4,0.05,3,7,14,41.64,42.0
HOBBIES_2_055,CA_4,0.02,2,7,14,27.85,28.0
HOBBIES_2_056,CA_4,0.04,3,7,14,41.71,42.0
HOBBIES_2_057,CA_4,0.08,9,7,14,125.44,126.0
HOBBIES_2_058,CA_4,0.04,4,7,14,55.7,56.0
HOBBIES_2_059,CA_4,0.38,20,7,14,277.33,280.0
HOBBIES_2_060,CA_4,0.12,9,7,14,125.13,126.0
HOBBIES_2_061,CA_4,0.11,7,7,14,97.25,98.0
HOBBIES_2_062,CA_4,0.07,6,7,14,83.51,84.0
HOBBIES_2_063,CA_4,0.07,3,7,14,41.48,42.0
HOBBIES_2_064,CA_4,0.02,2,7,14,27.89,28.0
HOBBIES_2_065,CA_4,0.02,2,7,14,27.88,28.0
HOBBIES_2_066,CA_4,0.06,4,7,14,55.55,56.0
HOBBIES_2_067,CA_4,0.04,2,7,14,27.7,28.0
HOBBIES_2_068,CA_4,0.12,6,7,14,83.18,84.0
HOBBIES_2_069,CA_4,0.09,4,7,14,55.34,56.0
HOBBIES_2_070,CA_4,0.02,2,7,14,27.85,28.0
HOBBIES_2_071,CA_4,0.05,11,7,14,153.68,154.0
HOBBIES_2_072,CA_4,0.07,3,7,14,41.52,42.0
HOBBIES_2_073,CA_4,0.02,2,7,14,27.84,28.0
HOBBIES_2_074,CA_4,0.08,4,7,14,55.47,56.0
HOBBIES_2_075,CA_4,0.19,6,7,14,82.67,84.0
HOBBIES_2_076,CA_4,0.07,5,7,14,69.54,70.0
HOBBIES_2_077,CA_4,0.02,3,7,14,41.83,42.0
HOBBIES_2_078,CA_4,0.06,6,7,14,83.57,84.0
HOBBIES_2_079,CA_4,0.04,2,7,14,27.7,28.0
HOBBIES_2_080,CA_4,0.03,3,7,14,41.82,42.0
HOBBIES_2_081,CA_4,0.08,4,7,14,55.44,56.0
HOBBIES_2_082,CA_4,0.02,4,7,14,55.83,56.0
HOBBIES_2_083,CA_4,0.09,7,7,14,97.34,98.0
HOBBIES_2_084,CA_4,0.01,3,7,14,41.9,42.0
HOBBIES_2_085,CA_4,0.12,12,7,14,167.19,168.0
HOBBIES_2_086,CA_4,0.02,2,7,14,27.84,28.0
HOBBIES_2_087,CA_4,0.03,6,7,14,83.78,84.0
HOBBIES_2_088,CA_4,0.27,4,7,14,54.12,56.0
HOBBIES_2_089,CA_4,0.28,5,7,14,68.04,70.0
HOBBIES_2_090,CA_4,0.04,4,7,14,55.71,56.0
HOBBIES_2_091,CA_4,0.1,6,7,14,83.3,84.0
HOBBIES_2_092,CA_4,0.07,7,7,14,97.54,98.0
HOBBIES_2_093,CA_4,0.1,4,7,14,55.28,56.0
HOBBIES_2_094,CA_4,0.04,4,7,14,55.74,56.0
HOBBIES_2_095,CA_4,0.04,3,7,14,41.73,42.0
HOBBIES_2_096,CA_4,0.17,8,7,14,110.78,112.0
HOBBIES_2_097,CA_4,0.04,6,7,14,83.74,84.0
HOBBIES_2_098,CA_4,0.16,9,7,14,124.86,126.0
HOBBIES_2_099,CA_4,0.03,4,7,14,55.8,56.0
HOBBIES_2_100,CA_4,0.15,6,7,14,82.96,84.0
HOBBIES_2_101,CA_4,0.04,3,7,14,41.75,42.0
HOBBIES_2_102,CA_4,0.06,3,7,14,41.59,42.0
HOBBIES_2_103,CA_4,0.08,4,7,14,55.43,56.0
HOBBIES_2_104,CA_4,0.05,3,7,14,41.63,42.0
HOBBIES_2_105,CA_4,0.08,3,7,14,41.43,42.0
HOBBIES_2_106,CA_4,0.03,3,7,14,41.79,42.0
HOBBIES_2_107,CA_4,0.1,3,7,14,41.32,42.0
HOBBIES_2_108,CA_4,0.04,4,7,14,55.73,56.0
HOBBIES_2_109,CA_4,0.06,4,7,14,55.6,56.0
HOBBIES_2_110,CA_4,0.03,4,7,14,55.82,56.0
HOBBIES_2_111,CA_4,0.05,4,7,14,55.64,56.0
HOBBIES_2_112,CA_4,0.06,3,7,14,41.57,42.0
HOBBIES_2_113,CA_4,0.06,3,7,14,41.55,42.0
HOBBIES_2_114,CA_4,0.07,11,7,14,153.53,154.0
HOBBIES_2_115,CA_4,0.27,6,7,14,82.12,84.0
HOBBIES_2_116,CA_4,0.1,6,7,14,83.29,84.0
HOBBIES_2_117,CA_4,0.07,4,7,14,55.48,56.0
HOBBIES_2_118,CA_4,0.05,4,7,14,55.62,56.0
HOBBIES_2_119,CA_4,0.02,4,7,14,55.84,56.0
HOBBIES_2_120,CA_4,0.23,12,7,14,166.42,168.0
HOBBIES_2_121,CA_4,0.11,6,7,14,83.25,84.0
HOBBIES_2_122,CA_4,0.08,5,7,14,69.47,70.0
HOBBIES_2_123,CA_4,0.05,7,7,14,97.63,98.0
HOBBIES_2_124,CA_4,0.13,10,7,14,139.06,140.0
HOBBIES_2_125,CA_4,0.04,3,7,14,41.7,42.0
HOBBIES_2_126,CA_4,0.09,3,7,14,41.36,42.0
HOBBIES_2_127,CA_4,0.03,3,7,14,41.81,42.0
HOBBIES_2_128,CA_4,0.06,6,7,14,83.56,84.0
HOBBIES_2_129,CA_4,0.2,10,7,14,138.57,140.0
HOBBIES_2_130,CA_4,0.06,2,7,14,27.57,28.0
HOBBIES_2_131,CA_4,0.05,3,7,14,41.65,42.0
HOBBIES_2_132,CA_4,0.03,8,7,14,111.79,112.0
HOBBIES_2_133,CA_4,0.05,4,7,14,55.68,56.0
HOBBIES_2_134,CA_4,0.03,2,7,14,27.77,28.0
HOBBIES_2_135,CA_4,0.04,3,7,14,41.71,42.0
HOBBIES_2_136,CA_4,0.07,6,7,14,83.52,84.0
HOBBIES_2_137,CA_4,0.12,6,7,14,83.18,84.0
HOBBIES_2_138,CA_4,0.02,2,7,14,27.89,28.0
HOBBIES_2_139,CA_4,0.04,4,7,14,55.71,56.0
HOBBIES_2_140,CA_4,0.07,3,7,14,41.53,42.0
HOBBIES_2_141,CA_4,0.06,7,7,14,97.59,98.0
HOBBIES_2_142,CA_4,0.7,22,7,14,303.07,308.0
HOBBIES_2_143,CA_4,0.03,5,7,14,69.82,70.0
HOBBIES_2_144,CA_4,0.03,4,7,14,55.81,56.0
HOBBIES_2_145,CA_4,0.05,3,7,14,41.62,42.0
HOBBIES_2_146,CA_4,0.1,4,7,14,55.27,56.0
HOBBIES_2_147,CA_4,0.05,7,7,14,97.66,98.0
HOBBIES_2_148,CA_4,0.1,10,7,14,139.28,140.0
HOBBIES_2_149,CA_4,0.08,5,7,14,69.42,70.0
HOUSEHOLD_1_001,CA_4,0.22,5,7,14,68.48,70.0
HOUSEHOLD_1_002,CA_4,0.46,5,7,14,66.76,70.0
HOUSEHOLD_1_003,CA_4,0.54,6,7,14,80.24,84.0
HOUSEHOLD_1_004,CA_4,0.43,8,7,14,108.96,112.0
HOUSEHOLD_1_005,CA_4,0.75,6,7,14,78.72,84.0
HOUSEHOLD_1_006,CA_4,0.43,5,7,14,67.0,70.0
HOUSEHOLD_1_007,CA_4,1.21,9,7,14,117.54,126.0
HOUSEHOLD_1_008,CA_4,0.27,6,7,14,82.08,84.0
HOUSEHOLD_1_009,CA_4,0.13,4,7,14,55.11,56.0
HOUSEHOLD_1_010,CA_4,0.15,4,7,14,54.96,56.0
HOUSEHOLD_1_011,CA_4,0.67,7,7,14,93.32,98.0
HOUSEHOLD_1_012,CA_4,0.54,8,7,14,108.22,112.0
HOUSEHOLD_1_013,CA_4,0.34,7,7,14,95.62,98.0
HOUSEHOLD_1_014,CA_4,0.31,5,7,14,67.84,70.0
HOUSEHOLD_1_015,CA_4,0.07,3,7,14,41.48,42.0
HOUSEHOLD_1_016,CA_4,0.69,8,7,14,107.17,112.0
HOUSEHOLD_1_017,CA_4,0.64,7,7,14,93.54,98.0
HOUSEHOLD_1_018,CA_4,0.42,6,7,14,81.08,84.0
HOUSEHOLD_1_019,CA_4,1.38,23,7,14,312.32,322.0
HOUSEHOLD_1_020,CA_4,0.08,4,7,14,55.42,56.0
HOUSEHOLD_1_021,CA_4,0.46,6,7,14,80.77,84.0
HOUSEHOLD_1_022,CA_4,0.05,2,7,14,27.63,28.0
HOUSEHOLD_1_023,CA_4,0.23,6,7,14,82.42,84.0
HOUSEHOLD_1_024,CA_4,0.15,4,7,14,54.94,56.0
HOUSEHOLD_1_025,CA_4,0.7,7,7,14,93.1,98.0
HOUSEHOLD_1_026,CA_4,0.27,5,7,14,68.14,70.0
HOUSEHOLD_1_027,CA_4,1.37,17,7,14,228.41,238.0
HOUSEHOLD_1_028,CA_4,0.6,8,7,14,107.82,112.0
HOUSEHOLD_1_029,CA_4,0.19,4,7,14,54.65,56.0
HOUSEHOLD_1_030,CA_4,0.47,5,7,14,66.69,70.0
HOUSEHOLD_1_032,CA_4,0.59,10,7,14,135.85,140.0
HOUSEHOLD_1_033,CA_4,0.24,4,7,14,54.31,56.0
HOUSEHOLD_1_034,CA_4,0.42,6,7,14,81.04,84.0
HOUSEHOLD_1_035,CA_4,0.1,5,7,14,69.27,70.0
HOUSEHOLD_1_036,CA_4,0.04,3,7,14,41.73,42.0
HOUSEHOLD_1_037,CA_4,0.19,4,7,14,54.65,56.0
HOUSEHOLD_1_038,CA_4,1.04,7,7,14,90.69,98.0
HOUSEHOLD_1_039,CA_4,0.92,6,7,14,77.57,84.0
HOUSEHOLD_1_040,CA_4,0.79,6,7,14,78.47,84.0
HOUSEHOLD_1_042,CA_4,0.23,4,7,14,54.4,56.0
HOUSEHOLD_1_043,CA_4,0.13,4,7,14,55.09,56.0
HOUSEHOLD_1_044,CA_4,0.08,2,7,14,27.41,28.0
HOUSEHOLD_1_045,CA_4,1.21,6,7,14,75.5,84.0
HOUSEHOLD_1_046,CA_4,0.63,9,7,14,121.6,126.0
HOUSEHOLD_1_047,CA_4,0.41,5,7,14,67.14,70.0
HOUSEHOLD_1_048,CA_4,1.24,18,7,14,243.34,252.0
HOUSEHOLD_1_049,CA_4,0.07,5,7,14,69.49,70.0
HOUSEHOLD_1_050,CA_4,0.48,8,7,14,108.61,112.0
HOUSEHOLD_1_051,CA_4,0.68,13,7,14,177.21,182.0
HOUSEHOLD_1_052,CA_4,0.13,5,7,14,69.11,70.0
HOUSEHOLD_1_053,CA_4,1.21,9,7,14,117.54,126.0
HOUSEHOLD_1_054,CA_4,0.08,2,7,14,27.44,28.0
HOUSEHOLD_1_055,CA_4,1.33,7,7,14,88.66,98.0
HOUSEHOLD_1_056,CA_4,0.43,5,7,14,66.98,70.0
HOUSEHOLD_1_057,CA_4,0.1,10,7,14,139.3,140.0
HOUSEHOLD_1_058,CA_4,0.34,5,7,14,67.61,70.0
HOUSEHOLD_1_059,CA_4,0.88,10,7,14,133.84,140.0
HOUSEHOLD_1_060,CA_4,0.08,3,7,14,41.44,42.0
HOUSEHOLD_1_061,CA_4,0.63,5,7,14,65.58,70.0
HOUSEHOLD_1_062,CA_4,0.46,5,7,14,66.79,70.0
HOUSEHOLD_1_063,CA_4,0.12,4,7,14,55.16,56.0
HOUSEHOLD_1_064,CA_4,0.09,3,7,14,41.34,42.0
HOUSEHOLD_1_065,CA_4,0.51,10,7,14,136.45,140.0
HOUSEHOLD_1_066,CA_4,1.94,14,7,14,182.45,196.0
HOUSEHOLD_1_067,CA_4,0.45,5,7,14,66.85,70.0
HOUSEHOLD_1_068,CA_4,0.77,5,7,14,64.64,70.0
HOUSEHOLD_1_069,CA_4,0.37,8,7,14,109.41,112.0
HOUSEHOLD_1_070,CA_4,0.43,6,7,14,80.97,84.0
HOUSEHOLD_1_071,CA_4,0.83,8,7,14,106.16,112.0
HOUSEHOLD_1_072,CA_4,0.87,6,7,14,77.94,84.0
HOUSEHOLD_1_073,CA_4,0.14,4,7,14,54.99,56.0
HOUSEHOLD_1_074,CA_4,0.14,3,7,14,41.03,42.0
HOUSEHOLD_1_075,CA_4,0.8,6,7,14,78.4,84.0
HOUSEHOLD_1_076,CA_4,0.2,5,7,14,68.59,70.0
HOUSEHOLD_1_077,CA_4,0.31,6,7,14,81.81,84.0
HOUSEHOLD_1_078,CA_4,0.75,7,7,14,92.76,98.0
HOUSEHOLD_1_079,CA_4,0.59,6,7,14,79.85,84.0
HOUSEHOLD_1_080,CA_4,0.22,4,7,14,54.47,56.0
HOUSEHOLD_1_081,CA_4,0.08,3,7,14,41.44,42.0
HOUSEHOLD_1_082,CA_4,0.66,10,7,14,135.37,140.0
HOUSEHOLD_1_083,CA_4,2.57,17,7,14,219.98,238.0
HOUSEHOLD_1_085,CA_4,0.16,4,7,14,54.88,56.0
HOUSEHOLD_1_086,CA_4,0.84,14,7,14,190.15,196.0
HOUSEHOLD_1_087,CA_4,0.75,9,7,14,120.75,126.0
HOUSEHOLD_1_088,CA_4,0.42,4,7,14,53.03,56.0
HOUSEHOLD_1_089,CA_4,0.52,8,7,14,108.37,112.0
HOUSEHOLD_1_090,CA_4,1.33,15,7,14,200.68,210.0
HOUSEHOLD_1_091,CA_4,0.29,4,7,14,53.99,56.0
HOUSEHOLD_1_092,CA_4,0.07,4,7,14,55.52,56.0
HOUSEHOLD_1_093,CA_4,0.34,5,7,14,67.63,70.0
HOUSEHOLD_1_094,CA_4,0.66,7,7,14,93.38,98.0
HOUSEHOLD_1_095,CA_4,0.35,6,7,14,81.58,84.0
HOUSEHOLD_1_096,CA_4,1.33,14,7,14,186.72,196.0
HOUSEHOLD_1_097,CA_4,0.44,6,7,14,80.93,84.0
HOUSEHOLD_1_098,CA_4,0.06,10,7,14,139.6,140.0
HOUSEHOLD_1_099,CA_4,0.42,5,7,14,67.06,70.0
HOUSEHOLD_1_100,CA_4,0.37,4,7,14,53.42,56.0
HOUSEHOLD_1_101,CA_4,0.86,10,7,14,133.96,140.0
HOUSEHOLD_1_102,CA_4,0.31,5,7,14,67.86,70.0
HOUSEHOLD_1_103,CA_4,0.62,6,7,14,79.65,84.0
HOUSEHOLD_1_104,CA_4,0.05,3,7,14,41.62,42.0
HOUSEHOLD_1_105,CA_4,0.62,12,7,14,163.65,168.0
HOUSEHOLD_1_106,CA_4,0.66,9,7,14,121.37,126.0
HOUSEHOLD_1_107,CA_4,0.86,7,7,14,92.01,98.0
HOUSEHOLD_1_108,CA_4,0.13,9,7,14,125.06,126.0
HOUSEHOLD_1_109,CA_4,0.77,7,7,14,92.62,98.0
HOUSEHOLD_1_110,CA_4,2.87,15,7,14,189.92,210.0
HOUSEHOLD_1_112,CA_4,0.59,5,7,14,65.86,70.0
HOUSEHOLD_1_113,CA_4,0.18,4,7,14,54.72,56.0
HOUSEHOLD_1_114,CA_4,1.32,16,7,14,214.78,224.0
HOUSEHOLD_1_115,CA_4,0.19,5,7,14,68.68,70.0
HOUSEHOLD_1_116,CA_4,0.03,4,7,14,55.8,56.0
HOUSEHOLD_1_117,CA_4,0.32,7,7,14,95.78,98.0
HOUSEHOLD_1_118,CA_4,1.81,35,7,14,477.31,490.0
HOUSEHOLD_1_119,CA_4,0.69,7,7,14,93.17,98.0
HOUSEHOLD_1_120,CA_4,0.24,3,7,14,40.29,42.0
HOUSEHOLD_1_121,CA_4,0.43,6,7,14,80.98,84.0
HOUSEHOLD_1_122,CA_4,0.99,8,7,14,105.08,112.0
HOUSEHOLD_1_123,CA_4,0.13,4,7,14,55.11,56.0
HOUSEHOLD_1_124,CA_4,0.8,6,7,14,78.42,84.0
HOUSEHOLD_1_125,CA_4,0.37,7,7,14,95.44,98.0
HOUSEHOLD_1_126,CA_4,0.26,4,7,14,54.2,56.0
HOUSEHOLD_1_127,CA_4,0.28,4,7,14,54.05,56.0
HOUSEHOLD_1_128,CA_4,0.62,8,7,14,107.66,112.0
HOUSEHOLD_1_129,CA_4,0.86,5,7,14,63.97,70.0
HOUSEHOLD_1_130,CA_4,0.43,6,7,14,81.0,84.0
HOUSEHOLD_1_131,CA_4,0.11,3,7,14,41.26,42.0
HOUSEHOLD_1_132,CA_4,0.7,6,7,14,79.11,84.0
HOUSEHOLD_1_133,CA_4,0.21,8,7,14,110.55,112.0
HOUSEHOLD_1_134,CA_4,0.3,8,7,14,109.88,112.0
HOUSEHOLD_1_135,CA_4,0.43,6,7,14,81.0,84.0
HOUSEHOLD_1_136,CA_4,0.39,4,7,14,53.28,56.0
HOUSEHOLD_1_137,CA_4,0.04,6,7,14,83.69,84.0
HOUSEHOLD_1_138,CA_4,0.66,6,7,14,79.36,84.0
HOUSEHOLD_1_139,CA_4,0.06,3,7,14,41.55,42.0
HOUSEHOLD_1_140,CA_4,0.32,4,7,14,53.75,56.0
HOUSEHOLD_1_141,CA_4,0.77,9,7,14,120.63,126.0
HOUSEHOLD_1_142,CA_4,0.23,3,7,14,40.39,42.0
HOUSEHOLD_1_143,CA_4,0.3,5,7,14,67.89,70.0
HOUSEHOLD_1_144,CA_4,0.22,7,7,14,96.43,98.0
HOUSEHOLD_1_145,CA_4,0.54,8,7,14,108.23,112.0
HOUSEHOLD_1_146,CA_4,0.48,5,7,14,66.67,70.0
HOUSEHOLD_1_147,CA_4,1.37,12,7,14,158.38,168.0
HOUSEHOLD_1_148,CA_4,0.1,5,7,14,69.29,70.0
HOUSEHOLD_1_149,CA_4,1.09,26,7,14,356.39,364.0
HOUSEHOLD_1_150,CA_4,0.07,3,7,14,41.48,42.0
HOUSEHOLD_1_151,CA_4,2.85,17,7,14,218.02,238.0
HOUSEHOLD_1_152,CA_4,0.17,4,7,14,54.81,56.0
HOUSEHOLD_1_153,CA_4,0.53,5,7,14,66.3,70.0
HOUSEHOLD_1_154,CA_4,0.13,5,7,14,69.08,70.0
HOUSEHOLD_1_155,CA_4,0.41,6,7,14,81.15,84.0
HOUSEHOLD_1_156,CA_4,0.51,10,7,14,136.44,140.0
HOUSEHOLD_1_157,CA_4,0.36,8,7,14,109.46,112.0
HOUSEHOLD_1_158,CA_4,0.45,8,7,14,108.82,112.0
HOUSEHOLD_1_159,CA_4,0.04,4,7,14,55.71,56.0
HOUSEHOLD_1_160,CA_4,0.41,7,7,14,95.16,98.0
HOUSEHOLD_1_161,CA_4,0.12,3,7,14,41.14,42.0
HOUSEHOLD_1_162,CA_4,0.51,4,7,14,52.42,56.0
HOUSEHOLD_1_163,CA_4,0.06,3,7,14,41.6,42.0
HOUSEHOLD_1_164,CA_4,0.23,5,7,14,68.4,70.0
HOUSEHOLD_1_165,CA_4,0.57,6,7,14,80.02,84.0
HOUSEHOLD_1_166,CA_4,0.28,4,7,14,54.07,56.0
HOUSEHOLD_1_167,CA_4,0.29,7,7,14,95.99,98.0
HOUSEHOLD_1_168,CA_4,0.32,4,7,14,53.75,56.0
HOUSEHOLD_1_169,CA_4,0.62,14,7,14,191.67,196.0
HOUSEHOLD_1_170,CA_4,0.47,5,7,14,66.74,70.0
HOUSEHOLD_1_171,CA_4,0.78,6,7,14,78.51,84.0
HOUSEHOLD_1_172,CA_4,0.34,9,7,14,123.64,126.0
HOUSEHOLD_1_173,CA_4,0.59,19,7,14,261.9,266.0
HOUSEHOLD_1_174,CA_4,0.17,5,7,14,68.83,70.0
HOUSEHOLD_1_175,CA_4,0.28,5,7,14,68.05,70.0
HOUSEHOLD_1_176,CA_4,0.49,6,7,14,80.57,84.0
HOUSEHOLD_1_177,CA_4,1.11,7,7,14,90.23,98.0
HOUSEHOLD_1_178,CA_4,0.28,5,7,14,68.06,70.0
HOUSEHOLD_1_179,CA_4,1.73,14,7,14,183.91,196.0
HOUSEHOLD_1_180,CA_4,0.74,8,7,14,106.79,112.0
HOUSEHOLD_1_181,CA_4,0.6,6,7,14,79.78,84.0
HOUSEHOLD_1_182,CA_4,0.33,4,7,14,53.71,56.0
HOUSEHOLD_1_183,CA_4,0.01,2,7,14,27.92,28.0
HOUSEHOLD_1_184,CA_4,0.51,6,7,14,80.45,84.0
